id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
59208769,2020-09-10T07:32:50-04:00,2020-09-10,2020-09-10 11:32:50 UTC,America/New_York,3593102,cmaentz,,2020-09-11 12:09:39 UTC,2021-03-28 19:41:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/59208769,https://inaturalist-open-data.s3.amazonaws.com/photos/94591748/medium.jpeg,,"",This single caterpillar/leech ate over 30 leaves on our palm type plant on our pond. Didn’t touch the other palm which is a different variety. Only ate the bright green leaves.,2,0,false,333,Knoxville,35.903825,-83.94706667,,,,,,,,false,,,Brazilian Skipper,Calpodes ethlius,Brazilian Skipper,Insecta,53866
59245941,Fri Sep 11 2020 15:18:01 GMT-0400 (EDT),2020-09-11,2020-09-11 19:18:01 UTC,Eastern Time (US & Canada),2634539,vernal3,Lee Thomas,2020-09-11 19:26:47 UTC,2021-04-18 14:25:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/59245941,https://inaturalist-open-data.s3.amazonaws.com/photos/94652492/medium.jpg,,"",71* F sunny. Caterpillar wrapped in its webbing in common milkweed/grass blade tube. I rolled it back up.,1,0,false,3,"Teawaddle Hill Rd, Leverett, MA, US",42.4320309359,-72.5065428661,105,,,,105,,,false,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
59692745,Tue Sep 15 2020 09:29:22 GMT-0400 (EDT),2020-09-15,2020-09-15 13:29:22 UTC,Eastern Time (US & Canada),3185650,jpsefczek,,2020-09-15 16:42:51 UTC,2022-01-07 19:37:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/59692745,https://inaturalist-open-data.s3.amazonaws.com/photos/95393794/medium.jpg,,"",Caterpillar of Silver-spotted Skipper,1,0,false,3,"Dominion Valley Country Club, Haymarket, VA, US",38.8503319471,-77.6420292864,183,,,,183,,,false,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
59764459,Wed Sep 16 2020 07:01:24 GMT+0800 (GMT+8),2020-09-16,2020-09-15 23:01:24 UTC,Australia/Perth,2426296,creek_chen,creek,2020-09-16 11:21:43 UTC,2022-10-10 12:00:54 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/59764459,https://static.inaturalist.org/photos/95517270/medium.jpg,,"",幼蟲 caterpillar ,1,0,false,3,"五峰路91巷, 礁溪鄉, TW",24.83177167,121.74353833,4,,,,4,,,false,,,Suastus gremius,Suastus gremius,Indian Palm Bob,Insecta,154731
60180691,2020-09-20 8:59:07 AM GMT+05:30,2020-09-20,2020-09-20 03:29:07 UTC,Chennai,2852333,elavarasan_mm,Elavarasan M,2020-09-20 13:07:14 UTC,2021-03-02 11:21:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/60180691,https://inaturalist-open-data.s3.amazonaws.com/photos/96208446/medium.jpeg,,"",Caterpillar,1,0,false,2,"Tamil Nadu 636008, India",11.6858305556,78.176175,,,,,,,,false,gps,gps,Common Banded Awl,Hasora chromus,Common Banded Awl,Insecta,306860
60185179,Sat Sep 19 2020 13:51:08 GMT-0400 (EDT),2020-09-19,2020-09-19 17:51:08 UTC,Eastern Time (US & Canada),1379390,bksassafras419,Brittany Krystina Auman,2020-09-20 13:57:09 UTC,2020-10-08 03:03:48 UTC,research,,https://www.inaturalist.org/observations/60185179,https://static.inaturalist.org/photos/96215783/medium.jpg,,"",Caterpillar,1,0,false,3,"Lieber State Recreation Area, Cloverdale, IN, US",39.484905,-86.88567167,7,,,,7,,,false,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
60802599,2020/07/28 11:57 AM EDT,2020-07-28,2020-07-28 15:57:00 UTC,Eastern Time (US & Canada),2138075,andreimoth,Andrei Sourakov,2020-09-26 08:59:11 UTC,2021-05-28 22:12:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/60802599,https://inaturalist-open-data.s3.amazonaws.com/photos/97247063/medium.jpg,,"","caterpillar on Desmodium, early last instar",1,0,false,,"Natural Area Dr, Gainesville, FL 32611, USA",29.6336855,-82.3672894,202,,,,202,,,false,,,Thorybes dorantes dorantes,Thorybes dorantes dorantes,,Insecta,1245922
60926839,2020-09-23 4:20:27 PM GMT+05:30,2020-09-23,2020-09-23 10:50:27 UTC,Chennai,3366237,liz_in_the_garden,,2020-09-27 05:03:07 UTC,2020-09-28 18:25:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/60926839,https://inaturalist-open-data.s3.amazonaws.com/photos/97450890/medium.jpeg,,"",Caterpillar on my coconut plant in the garden,2,0,false,2,City Pearl Super Market,13.036420754,77.5939132646,263,,,,263,,,false,gps,gps,Giant Redeye,Gangara thyrsis,Giant Redeye,Insecta,334732
63286347,2020/08/13 10:05 AM EDT,2020-08-13,2020-08-13 14:05:00 UTC,Eastern Time (US & Canada),696318,roamingthewoods,"",2020-10-23 00:46:19 UTC,2020-10-24 21:45:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/63286347,https://inaturalist-open-data.s3.amazonaws.com/photos/101541974/medium.jpg,,"Silver Spotted Skipper Caterpillar, OLC Pollinator Garden",,1,0,false,,"230 Gateway Ave, Conneaut, OH 44030, USA",41.9263904,-80.5571031,154,,,,154,,,false,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
63741711,2020-10-28 9:39:05 PM GMT+05:30,2020-10-28,2020-10-28 16:09:05 UTC,Chennai,526816,akhilesh,"",2020-10-29 02:56:16 UTC,2020-10-29 11:15:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/63741711,https://inaturalist-open-data.s3.amazonaws.com/photos/102352005/medium.jpeg,,"",Caterpillar,1,0,false,2,Athreya Hospital,12.7945307009,77.7067859843,202,,,,202,,,false,gps,gps,Giant Redeye,Gangara thyrsis,Giant Redeye,Insecta,334732
64314129,Fri Nov 06 2020 15:28:51 GMT-0500 (EST),2020-11-06,2020-11-06 20:28:51 UTC,Eastern Time (US & Canada),2449710,heiserc,,2020-11-06 20:29:15 UTC,2020-11-10 20:18:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/64314129,https://inaturalist-open-data.s3.amazonaws.com/photos/103378388/medium.jpg,,"","Caterpillar had red head and prominent orange spots on the front of the head, that look like eyes; prolegs were also a light orange color.",2,0,false,3,"Cross County Rd, Mineral, VA, US",37.8444878453,-77.9094105568,1863,,,,1863,,,false,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
64611706,Thu Oct 08 2020 09:56:59 GMT-0400 (EDT),2020-10-08,2020-10-08 13:56:59 UTC,Eastern Time (US & Canada),3828870,classreptilia,,2020-11-10 18:20:46 UTC,2022-07-14 20:34:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/64611706,https://inaturalist-open-data.s3.amazonaws.com/photos/103899791/medium.jpg,,"",Long-Tailed Skipper caterpillar eggs,1,0,false,3,"North Charleston Outside Mark Clark, North Charleston, SC, US",32.9497573147,-80.1097150349,24,,,,24,,,false,,,Long-tailed Skipper,Urbanus proteus,Long-tailed Skipper,Insecta,67435
64882059,2020-11-13 4:45:45 PM EST,2020-11-13,2020-11-13 21:45:45 UTC,Eastern Time (US & Canada),3839560,kim994,Kim Sauls Begay,2020-11-14 20:33:55 UTC,2020-11-14 21:33:22 UTC,research,,https://www.inaturalist.org/observations/64882059,https://static.inaturalist.org/photos/104380828/medium.jpeg,,"",Caterpillar with white vein-looking pattern eating red flower plant leaves. ,2,0,false,2,Palm Harbor,28.0780615742,-82.7637128904,7370,,,,7370,,,false,gps,gps,Brazilian Skipper,Calpodes ethlius,Brazilian Skipper,Insecta,53866
65270760,Thu Nov 19 2020 10:26:05 GMT+0200 (GMT+2),2020-11-19,2020-11-19 08:26:05 UTC,Pretoria,611863,suncana,"",2020-11-20 11:44:51 UTC,2021-07-08 04:57:29 UTC,research,CC-BY,https://www.inaturalist.org/observations/65270760,https://static.inaturalist.org/photos/105022989/medium.jpg,,"","CRG 736

Caterpillar: https://www.inaturalist.org/observations/61486037

Chrysalis: https://www.inaturalist.org/observations/64930368",1,0,false,3,"Tyburn Way, Westville, KZN, ZA",-29.8454316762,30.9197592892,165,,,,165,,open,false,,,Parosmodes morantii morantii,Parosmodes morantii morantii,,Insecta,682099
65283043,2020-07-30 3:24:03 PM GMT+05:30,2020-07-30,2020-07-30 09:54:03 UTC,Chennai,2738526,smritirekhabortamuly,Smritirekha Bortamuly,2020-11-20 17:38:59 UTC,2020-11-22 07:13:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65283043,https://inaturalist-open-data.s3.amazonaws.com/photos/105045697/medium.jpeg,,"",Caterpillar of Giant Redeye on Areca Palm tree.,1,0,false,2,"Hem Chandra Goswami Road, 785614, Dergaon, Assam 785703, India",26.6965963321,93.9768033475,2104,,,,2104,,,false,gps,gps,Giant Redeye,Gangara thyrsis,Giant Redeye,Insecta,334732
65325844,2020/11/21 7:31 PM +0800,2020-11-21,2020-11-21 11:31:00 UTC,Singapore,44332,lenachow,Lena Chow,2020-11-21 11:34:28 UTC,2020-11-22 05:34:36 UTC,research,,https://www.inaturalist.org/observations/65325844,https://static.inaturalist.org/photos/105123690/medium.jpeg,,"",Caterpillars in leaf shelters on turmeric leaf,1,0,false,,Happy Garden Estate,1.3296515,103.8799248,229,,,,229,,,false,,,Grass Demon,Udaspes folus,Grass Demon,Insecta,154364
65698621,2001-08-06,2001-08-06,,Mountain Time (US & Canada),223227,todd3331,Todd Stout,2020-11-27 17:08:09 UTC,2020-12-09 21:35:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65698621,https://inaturalist-open-data.s3.amazonaws.com/photos/105785536/medium.jpg,,"",Fifth instar caterpillar located on Glycyrrhiza lepidota.  Reared to pupa.  Female adult eclosed 5 Apr 2002.,2,0,false,,"Wasatch Race Park, Lindon, Utah Co., UT",40.341686,-111.769125,,,,,,,,false,,,Eastern Silver-spotted Skipper,Epargyreus clarus clarus,Eastern Silver-spotted Skipper,Insecta,84560
66322057,Wed Dec 09 2020 15:51:23 GMT+1100 (GMT+11),2020-12-09,2020-12-09 04:51:23 UTC,Asia/Magadan,3795081,bbdown,John Cull,2020-12-09 04:58:09 UTC,2021-12-27 09:55:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66322057,https://inaturalist-open-data.s3.amazonaws.com/photos/106892348/medium.jpeg,,"",the caterpillar feeds on irises of the genus patersonia according to butterfly house and there is likely to be plantings of patersonia occidentalis .There may have been some of these plants close by which would be good news for planting of these. The adult feeding on the nectar of the bottlebrushes.,1,0,false,2,"Ringwood VIC 3134, Australia",-37.8127548436,145.2378841862,25,,,,25,,,false,gps,gps,Donnysa Skipper,Hesperilla donnysa,Varied Sedge-Skipper,Insecta,323073
66773450,Fri Dec 18 2020 15:54:09 GMT+0800 (GMT+8),2020-12-18,2020-12-18 07:54:09 UTC,Australia/Perth,3906130,thejoyboys,,2020-12-19 12:16:12 UTC,2021-03-21 06:55:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66773450,https://inaturalist-open-data.s3.amazonaws.com/photos/107719886/medium.jpg,,"",A very colour full caterpillar found in our garden in Sai Kung.,2,0,false,3,"Sai Kung West Country Park, Sai Kung, New Territories, HK",22.3950172103,114.293118032,3594,,,,3594,,,false,,,Pale Green Awlet,Bibasis gomata,Pale Green Awlet,Insecta,334905
66926036,2020-08-01 2:54:53 PM GMT+05:30,2020-08-01,2020-08-01 09:24:53 UTC,Chennai,2738526,smritirekhabortamuly,Smritirekha Bortamuly,2020-12-22 17:57:18 UTC,2021-01-26 06:38:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66926036,https://inaturalist-open-data.s3.amazonaws.com/photos/108004976/medium.jpeg,,"","5th instar caterpillar. 
LHP: Turmeric",1,0,false,2,"Hem Chandra Goswami Road, 785614, Dergaon, Assam 785703, India",26.6958169392,93.9785508066,2104,,,,2104,,,false,gps,gps,Chocolate Demon,Ancistroides nigrita,Chocolate Demon,Insecta,154361
66926233,2020-07-31 4:44:22 PM GMT+05:30,2020-07-31,2020-07-31 11:14:22 UTC,Chennai,2738526,smritirekhabortamuly,Smritirekha Bortamuly,2020-12-22 18:03:10 UTC,2021-01-26 06:37:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66926233,https://inaturalist-open-data.s3.amazonaws.com/photos/108005393/medium.jpeg,,"",5th instar caterpillar,1,0,false,2,"Hem Chandra Goswami Road, 785614, Dergaon, Assam 785703, India",26.696350114,93.978048563,2104,,,,2104,,,false,gps,gps,Chocolate Demon,Ancistroides nigrita,Chocolate Demon,Insecta,154361
67180422,2003-8-2,2003-08-02,,Mountain Time (US & Canada),223227,todd3331,Todd Stout,2020-12-28 05:57:40 UTC,2021-11-11 01:49:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/67180422,https://inaturalist-open-data.s3.amazonaws.com/photos/108477345/medium.jpg,,"","Last instar caterpillar found on Lupinus argenteus on 2 Aug 2003 and diapaused as mature larva.  Pupated the next spring and eclosed a female on 28 Mar 2004.

Cannot be confused with any other Erynnis because of habitat/host plant.  Erynnis afranius flies lower and uses Hedysarum boreale.",1,0,false,,"Vic. Francis Peak, Davis Co., UT",41.026314,-111.838392,,,,,,,,false,,,Erynnis persius fredericki,Erynnis persius fredericki,,Insecta,235898
67623514,2020-10-14 4:23:13 PM GMT+05:30,2020-10-14,2020-10-14 10:53:13 UTC,Chennai,1941494,joelcorrea7777,Joel correa,2021-01-05 16:35:02 UTC,2021-01-06 12:19:49 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/67623514,https://inaturalist-open-data.s3.amazonaws.com/photos/109302815/medium.jpeg,,"",Caterpillar ,1,0,false,2,"22-2-176, Bolar, Mangalore, Karnataka 575001, India",12.84753833,74.8491638526,8,,,,8,,,false,gps,gps,Giant Redeye,Gangara thyrsis,Giant Redeye,Insecta,334732
68135540,2012/07/31 11:00 PM HST,2012-07-31,2012-08-01 09:00:00 UTC,Hawaii,472774,wilpersm,,2021-01-16 03:07:14 UTC,2021-06-25 15:44:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68135540,https://inaturalist-open-data.s3.amazonaws.com/photos/110252079/medium.jpg,,"","My best guess looking at field guided. in the genus suggested by iNaturalist image recognition. Meadow has plenty of grasses, its caterpillar hosts. Location very approximate. Somewhere in the meadow between 16th Place and the paved trail. Perhaps in one of the several wet areas, either in a gully or by a seep.",1,0,false,,"Chillum, MD, USA",38.9764216003,-76.9838767608,8,,,,8,,,false,,,Tawny-edged Skipper,Polites themistocles,Tawny-edged Skipper,Insecta,58506
68211195,2021-01-16 5:34:22 PM GMT+05:30,2021-01-16,2021-01-16 12:04:22 UTC,Chennai,526816,akhilesh,"",2021-01-17 13:34:15 UTC,2021-01-19 13:15:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68211195,https://inaturalist-open-data.s3.amazonaws.com/photos/110389951/medium.jpeg,,"",Caterpillar rolling the leaf ,2,0,false,2,Athreya Hospital,12.7945307009,77.7067859843,202,,,,202,,,false,gps,gps,Giant Redeye,Gangara thyrsis,Giant Redeye,Insecta,334732
68409736,2021-01-21 10:19:06 AM EST,2021-01-21,2021-01-21 15:19:06 UTC,Eastern Time (US & Canada),3295250,annhsatt,,2021-01-21 15:23:25 UTC,2021-02-13 14:24:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68409736,https://inaturalist-open-data.s3.amazonaws.com/photos/110764242/medium.jpeg,,"",Caterpillar in folded leaf of pole bean plant ,2,0,false,2,"Brevard County, US-FL, US",28.0214888323,-80.7505121332,200,,,,29656,obscured,,true,,,Animals,Urbanus proteus,Long-tailed Skipper,Insecta,67435
68670639,2019/07/13 12:21 PM EDT,2019-07-13,2019-07-13 16:21:00 UTC,Eastern Time (US & Canada),2011464,whateverwatcher,Donna J. Parry,2021-01-27 03:29:13 UTC,2021-05-25 05:50:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68670639,https://inaturalist-open-data.s3.amazonaws.com/photos/111227796/medium.jpeg,,"","Found by the ""Caterpillar Crawl"" tour guide (Sam Jaffe) or other participant, during Mothapalooza 2019. Posting my own photos.
Reasonable visual match to silver-spotted skipper, but missing markings on head.",2,0,false,,"Ohio, US",38.7233129753,-83.2109973045,,,,,28210,obscured,,true,,"",Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
69050950,2021/02/04 10:01 AM +0800,2021-02-04,2021-02-04 02:01:00 UTC,Singapore,604276,catalinatong,Catalina Tong,2021-02-04 14:40:04 UTC,2021-04-13 14:43:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69050950,https://inaturalist-open-data.s3.amazonaws.com/photos/111957291/medium.jpeg,,"",caterpillar,1,0,false,,"Central Water Catchment, Singapore",1.3417425805,103.8308185442,208,,,,208,,,false,,,Great Orange Awlet,Bibasis etelka,Great Orange Awlet,Insecta,908438
71352664,2011/01/16 7:08 PM AWST,2011-01-16,2011-01-16 11:08:00 UTC,Australia/Perth,1533993,fayearcaro1,Faye Arcaro,2021-03-16 09:27:03 UTC,2021-03-16 14:25:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71352664,https://inaturalist-open-data.s3.amazonaws.com/photos/116159489/medium.jpg,,caterpillar,Palm dart caterpillar?,1,0,false,,"2 Clements Pl, Jandakot WA 6164, Australia",-32.0918113,115.8603325,217,,,,217,,,false,,,Orange Palm Dart,Cephrenes augiades,Orange Palm Dart,Insecta,201913
71714785,Mon Mar 15 2021 17:38:09 GMT+0200 (GMT+2),2021-03-15,2021-03-15 15:38:09 UTC,Pretoria,611863,suncana,"",2021-03-21 16:33:49 UTC,2021-05-21 18:43:18 UTC,research,CC-BY,https://www.inaturalist.org/observations/71714785,https://static.inaturalist.org/photos/116802630/medium.jpg,,"","CRG 913

Caterpillar: https://www.inaturalist.org/observations/69565089",1,0,false,3,"Tyburn Way, Westville, KZN, ZA",-29.846597,30.920379,28,,,,28,,open,false,,,Forest Elfin,Sarangesa motozi,Forest Elfin,Insecta,362279
76853436,Sun May 02 2021 19:48:28 GMT+0200 (GMT+2),2021-05-02,2021-05-02 17:48:28 UTC,Pretoria,611863,suncana,"",2021-05-03 05:55:56 UTC,2022-10-03 18:09:22 UTC,research,CC-BY,https://www.inaturalist.org/observations/76853436,https://inaturalist-open-data.s3.amazonaws.com/photos/125696342/medium.jpg,,"","CRG 977

Butterfly: https://www.inaturalist.org/observations/79556044

Caterpillar: https://www.inaturalist.org/observations/72873493",1,0,false,3,"Tyburn Way, Westville, KZN, ZA",-29.845189947,30.919388236,22,,,,22,,open,false,,,Mountain Sandman,Spialia spio,Mountain Sandman,Insecta,347265
78113366,2021/05/06 10:30 AM CDT,2021-05-06,2021-05-06 15:30:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2021-05-09 19:24:38 UTC,2021-05-09 19:32:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78113366,https://inaturalist-open-data.s3.amazonaws.com/photos/127789998/medium.jpeg,,"Caterpillar, Lepidoptera",,1,0,false,,"Monroe County, AL, USA",31.5119068,-87.460397,63393,,,,63393,,,false,,,Yucca Giant-skipper,Megathymus yuccae,Yucca Giant-skipper,Insecta,224544
78113399,2021/05/06 4:47 PM CDT,2021-05-06,2021-05-06 21:47:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2021-05-09 19:24:46 UTC,2021-05-09 19:29:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78113399,https://inaturalist-open-data.s3.amazonaws.com/photos/127792931/medium.jpg,,"Caterpillar, Lepidoptera",,1,0,false,,"Monroe County, AL, USA",31.5119068,-87.460397,63393,,,,63393,,,false,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
79042426,2020-09-20 16:50:55,2020-09-20,2020-09-20 20:50:55 UTC,Eastern Time (US & Canada),3471449,kim_fleming,Kimberly R Fleming,2021-05-16 19:22:41 UTC,2021-05-17 11:32:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79042426,https://static.inaturalist.org/photos/129421320/medium.jpg,,"caterpillar, bean leafroller, long-tailed skipper, papilionoidea, hesperidae, eudaminae, urbanus, Urbanus.proteus, lima.beans",<i>Urbanus proteus</i> on my  lima bean plants,1,0,false,,134 Drake Road Donalds SC,34.393294,-82.356298,,,,,,,,false,,manual,Long-tailed Skipper,Urbanus proteus,Long-tailed Skipper,Insecta,67435
79042451,2017-09-03 14:14:48,2017-09-03,2017-09-03 18:14:48 UTC,Eastern Time (US & Canada),3471449,kim_fleming,Kimberly R Fleming,2021-05-16 19:22:46 UTC,2021-07-05 08:38:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79042451,https://static.inaturalist.org/photos/129421350/medium.jpg,,"long-tailed skipper, caterpillar, papilionoidea, hesperiidae, eudaminae, urbanus, Urbanus.proteus, long-tailed skipper caterpillar",<i>Urbanus proteus</i> - One of the nice finds on a good day doing some woods walking and photographing with cotinis. ,1,0,false,,134 Drake Road Donalds SC,34.39441,-82.35044,,,,,,,,false,,manual,Long-tailed Skipper,Urbanus proteus,Long-tailed Skipper,Insecta,67435
